	log_likelihood
20469	257.19846
20470	284.17673
20471	202.71513
20472	281.1855
20473	287.70285
20474	275.7863
20475	233.12508
20476	271.79922
20477	224.16426
20478	280.2525
20479	245.34933
20480	285.24115
20481	241.92776
20482	271.54657
20483	249.48735
20484	246.69394
20485	282.7697
20486	287.0334
20487	275.88184
20488	266.3436
20489	299.5068
20490	287.35696
20491	300.90356
20492	276.76788
20493	300.7459
20494	326.75244
20495	121.71395
20496	190.79683
20497	259.26443
20498	204.6094
20499	283.71518
20500	220.57431
20501	286.8773
20502	271.55936
20503	283.2499
20504	240.85762
20505	181.32393
20506	278.00873
20507	284.5965
20508	217.9373
20509	267.2779
20510	274.8979
20511	293.90436
20512	271.04816
20513	274.47635
20514	273.81128
20515	280.81793
20516	250.56638
20517	256.34796
20518	276.9663
20519	276.79755
20520	304.62238
20521	267.2188
20522	259.7786
20523	271.60165
20524	263.3818
20525	278.85944
20526	175.86093
20527	268.2115
20528	282.37445
20529	262.3476
20530	278.64487
20531	258.36987
20532	270.2446
20533	268.3332
20534	246.30562
20535	272.15088
20536	210.70464
20537	259.9498
20538	315.34326
20539	306.71902
20540	270.32095
20541	163.98524
20542	294.14774
20543	285.94962
20544	236.63957
20545	272.51904
20546	190.83109
20547	165.82812
20548	217.55095
20549	204.63228
20550	269.7584
20551	229.94197
20552	249.43172
20553	271.91183
20554	301.33292
20555	280.38782
20556	246.90288
20557	293.2188
20558	308.6397
20559	264.88995
20560	297.33246
20561	236.51335
20562	303.88004
20563	184.16441
20564	282.642
20565	240.77432
20566	265.8331
20567	269.55438
20568	188.38084
20569	249.18462
20570	270.7427
20571	303.25015
20572	281.02994
20573	287.72388
20574	271.89935
20575	250.85335
20576	274.22372
20577	231.98022
20578	266.4117
20579	310.6767
20580	280.30927
20581	258.63934
20582	261.46353
20583	276.17633
20584	283.17792
20585	234.74551
20586	274.91824
20587	268.8947
20588	299.15082
20589	288.25348
20590	299.31964
20591	268.62524
20592	302.21396
20593	264.0092
20594	284.8471
20595	274.01035
20596	258.73926
20597	205.71928
20598	286.7678
20599	270.9803
20600	270.57574
20601	294.37164
20602	288.2719
20603	244.26704
20604	264.20255
20605	281.1914
20606	270.25848
20607	294.10446
20608	283.23514
20609	276.31744
20610	305.78232
20611	236.76859
20612	274.22256
20613	324.164
20614	227.90218
20615	245.52979
20616	259.47333
20617	218.88708
20618	268.63373
20619	217.35551
20620	293.87454
20621	307.64435
20622	264.4593
20623	228.43912
20624	305.55475
20625	263.7022
20626	168.85902
20627	266.95416
20628	296.15195
20629	299.02524
20630	264.24847
20631	271.9414
20632	266.31177
20633	313.99078
20634	270.0916
20635	224.94255
20636	263.58398
20637	252.04861
20638	306.32025
20639	274.81085
20640	239.1805
20641	270.32068
20642	293.7222
20643	275.8034
20644	156.60767
20645	225.051
20646	236.26733
20647	269.79642
20648	251.01347
20649	290.8277
20650	267.51886
20651	271.13443
20652	280.9688
20653	282.13208
20654	254.97375
20655	178.41354
20656	287.00226
20657	279.87665
20658	277.9151
20659	245.65244
20660	250.2824
20661	224.66867
20662	277.42352
20663	267.19736
20664	253.7472
20665	289.31848
20666	281.26547
20667	218.48572
20668	191.59508
20669	238.67813
20670	280.9063
20671	283.90277
20672	235.12723
20673	224.82397
20674	249.67192
20675	220.11665
20676	219.86975
20677	269.2886
20678	260.92047
20679	289.17325
20680	232.5004
20681	211.7008
20682	275.83954
20683	189.73105
20684	279.25198
20685	273.52524
20686	268.9929
20687	298.43793
20688	267.12238
20689	286.0257
20690	277.0799
20691	252.71652
20692	214.4769
20693	285.0363
20694	190.97037
20695	289.27728
20696	259.78888
20697	268.2973
20698	253.15994
20699	258.88663
20700	246.24092
20701	138.22824
20702	227.18498
20703	227.43503
20704	255.04013
20705	275.35724
20706	233.87366
20707	282.91098
20708	275.17163
20709	271.7884
20710	158.60008
20711	250.04785
20712	255.8097
20713	225.70381
20714	201.6584
20715	231.20718
20716	195.36813
20717	196.70073
20718	228.35384
20719	239.374
20720	264.4396
20721	278.98
20722	296.89517
20723	173.61038
20724	311.35245
20725	262.08682
20726	252.74686
20727	238.17578
20728	222.48189
20729	273.50677
20730	248.89307
20731	240.95361
20732	260.5286
20733	145.07445
20734	280.65167
20735	265.94858
20736	296.4604
20737	238.85794
20738	268.39478
20739	267.4411
20740	274.77914
20741	214.83508
20742	273.8294
20743	268.87616
20744	175.41429
20745	206.46695
20746	249.65454
20747	274.52158
20748	308.2849
20749	271.69543
20750	77.95869
20751	177.62395
20752	279.5301
20753	258.44946
20754	232.77823
20755	300.934
20756	240.42123
20757	37.60791
20758	197.24669
20759	253.29959
20760	222.62358
20761	225.43515
20762	241.17001
20763	254.37122
20764	282.9349
20765	272.43808
20766	251.96855
20767	111.30928
20768	226.17024
20769	276.45172
20770	262.62466
20771	232.75468
20772	281.96136
20773	297.8034
20774	270.8626
20775	245.07927
20776	183.82799
20777	284.95575
20778	231.77441
20779	301.62134
20780	191.4243
20781	199.29916
20782	244.46841
20783	140.19798
20784	307.33908
20785	279.8475
20786	247.32602
20787	278.58966
20788	206.92659
20789	259.97513
20790	175.59654
20791	273.20285
20792	99.041794
20793	295.2017
20794	281.01187
20795	205.21184
20796	240.53177
20797	142.60373
20798	273.29022
20799	213.28775
20800	228.75436
20801	261.55844
20802	263.70868
20803	173.69522
20804	270.4398
20805	276.78656
20806	66.53146
20807	269.43195
20808	317.65033
20809	242.36038
20810	159.77446
20811	262.52222
20812	248.62747
20813	279.37277
20814	241.59712
20815	301.3776
20816	249.6998
20817	194.33969
20818	265.21484
20819	298.4505
20820	176.66139
20821	229.6398
20822	214.51424
20823	236.92224
20824	230.49292
20825	260.05713
20826	290.98233
20827	233.77531
20828	225.67453
20829	137.72519
20830	212.94528
20831	251.20723
20832	184.84286
20833	199.19243
20834	252.89055
20835	265.98807
20836	225.36345
20837	274.49005
20838	214.44124
20839	265.30627
20840	247.37808
20841	270.83795
20842	277.86594
20843	266.59183
20844	237.74731
20845	218.58565
20846	261.53143
20847	191.65103
20848	280.38947
20849	252.64302
20850	264.75348
20851	277.8107
20852	253.73418
20853	153.06175
20854	296.7681
20855	280.12506
20856	241.21123
20857	259.66376
20858	239.66855
20859	269.96014
20860	260.36847
20861	239.22403
20862	208.8274
20863	238.6729
20864	278.56717
20865	111.64927
20866	264.48145
20867	308.3504
20868	285.80328
20869	240.00667
20870	156.48422
20871	273.1153
20872	214.92827
20873	264.44592
20874	287.12515
20875	121.8146
20876	321.3593
20877	232.55591
20878	274.88544
20879	264.07648
20880	230.6458
20881	295.6236
20882	258.887
20883	290.40195
20884	271.8625
20885	216.78235
20886	198.08829
20887	11.96297
20888	273.21817
20889	283.70715
20890	281.32635
20891	225.23886
20892	211.11646
20893	195.89763
20894	195.46115
20895	188.65686
20896	197.58873
20897	272.93756
20898	232.68274
20899	232.2427
20900	257.33234
20901	210.03748
20902	250.24834
20903	238.75711
20904	222.88106
20905	210.31697
20906	274.51367
20907	255.31721
20908	217.47238
20909	261.07587
20910	125.106995
20911	225.05867
20912	124.35254
20913	267.21988
20914	266.35196
20915	277.17072
20916	237.5752
20917	216.94792
20918	320.27295
20919	255.0914
20920	273.36105
20921	161.35922
20922	217.73494
20923	260.3697
20924	258.8813
20925	252.59177
20926	208.50528
20927	202.47945
20928	233.55144
20929	217.62903
20930	283.78485
20931	250.87297
20932	230.2706
20933	252.91109
20934	244.75322
20935	256.701
20936	274.37958
20937	265.64618
20938	283.61603
20939	236.1018
20940	240.5107
20941	261.6515
20942	295.78644
20943	242.34045
20944	264.7578
20945	210.33484
20946	282.61688
20947	164.32962
20948	226.26852
20949	258.35672
20950	271.87344
20951	225.73674
20952	254.83972
20953	160.8061
20954	101.96742
20955	240.34029
20956	215.03532
20957	276.61713
20958	247.7653
20959	296.79013
20960	-112.86526
20961	248.64568
20962	264.3678
20963	238.83066
20964	134.52226
20965	281.88928
20966	256.39563
20967	218.38583
20968	246.89731
20969	230.58
20970	253.56197
20971	226.5033
20972	229.15327
20973	300.91885
20974	220.4271
20975	233.96854
20976	49.093422
20977	256.52655
20978	271.2397
20979	195.61679
20980	260.49176
20981	246.86235
20982	235.03775
20983	264.82104
20984	158.91565
20985	244.87173
20986	267.13644
20987	242.12703
20988	213.69987
20989	226.15984
20990	269.32388
20991	277.72723
20992	159.36195
20993	263.51166
20994	278.98654
20995	239.37544
20996	180.05505
20997	269.74652
20998	227.01169
20999	193.4798
21000	235.42422
21001	174.61325
21002	261.4981
21003	259.1585
21004	270.20935
21005	237.57695
21006	280.7319
21007	196.03955
21008	254.58792
21009	244.69722
21010	234.5354
21011	258.97586
21012	232.827
21013	267.95688
21014	242.97702
21015	111.71919
21016	227.96082
21017	229.25594
21018	232.92297
21019	250.27185
21020	214.21225
21021	251.60571
21022	239.29605
21023	94.348946
21024	143.37439
21025	236.24368
21026	265.6186
21027	265.22784
21028	124.805214
21029	262.9427
21030	226.75874
21031	258.75763
21032	60.686546
21033	256.90363
21034	287.86246
21035	176.2864
21036	176.61925
21037	234.34607
21038	231.52774
21039	50.858627
21040	280.09045
21041	277.29037
21042	255.76944
21043	294.06265
21044	214.10254
21045	223.28728
21046	145.3125
21047	226.13504
21048	166.80644
21049	219.42862
21050	248.12224
21051	119.59535
21052	287.71323
21053	201.8558
21054	182.86447
21055	191.80925
21056	282.58893
21057	264.1585
21058	253.97372
21059	189.07245
21060	150.94229
21061	205.82793
21062	208.19658
21063	240.35107
21064	129.87119
21065	217.01814
21066	247.97525
21067	232.54517
21068	170.78304
21069	204.8085
21070	273.15033
21071	139.64009
21072	230.92941
21073	168.28903
21074	218.04578
21075	209.82048
21076	189.33797
21077	274.64075
21078	248.0208
21079	294.95688
21080	82.96251
21081	182.00998
21082	241.84668
21083	162.33499
21084	73.505356
21085	296.43997
21086	218.52852
21087	260.80804
21088	229.48174
21089	121.82941
21090	239.67294
21091	230.71436
21092	272.32855
21093	243.92838
21094	2.463941
21095	136.68631
21096	211.574
21097	209.26746
21098	298.85956
21099	270.42294
21100	218.13675
21101	264.78027
21102	224.0032
21103	242.76472
21104	147.24637
21105	226.32027
21106	227.90015
21107	217.13614
21108	218.2482
21109	238.74207
21110	236.61499
21111	234.65182
21112	235.07373
21113	191.92555
21114	200.9612
21115	58.04944
21116	179.72263
21117	260.61566
21118	214.57468
21119	290.69418
21120	313.96472
21121	298.20258
21122	295.8825
21123	259.761
21124	289.24146
21125	197.08267
21126	194.29486
21127	280.0097
21128	310.7021
21129	341.4565
21130	351.74222
21131	314.88556
21132	308.90674
21133	220.89243
21134	293.28467
21135	345.70932
21136	319.46796
21137	320.91562
21138	335.2791
21139	180.51035
21140	191.90524
21141	312.35532
21142	311.7821
21143	217.36484
21144	302.08038
21145	310.0773
21146	341.64676
21147	268.07086
21148	289.70248
21149	267.83752
21150	302.72546
21151	276.99408
21152	327.71548
21153	337.92432
21154	244.89493
21155	291.07578
21156	289.90695
21157	315.58698
21158	310.2473
21159	226.66544
21160	183.71452
21161	301.79572
21162	300.24713
21163	259.45914
21164	325.57874
21165	301.37274
21166	301.37198
21167	313.75903
21168	312.83276
21169	332.0063
21170	274.4076
21171	277.59415
21172	293.4098
21173	189.83072
21174	317.64258
21175	182.90231
21176	341.26718
21177	320.65958
21178	269.6723
21179	321.72345
21180	298.73715
21181	285.76404
21182	179.87387
21183	272.84467
21184	343.1409
21185	275.52164
21186	280.8
21187	323.5164
21188	313.40985
21189	299.1005
21190	306.62726
21191	306.21005
21192	265.11285
21193	267.91592
21194	156.07097
21195	321.6055
21196	327.66028
21197	281.83115
21198	317.23096
21199	305.7622
21200	304.36545
21201	333.5817
21202	305.255
21203	320.0546
21204	285.2918
21205	262.46637
21206	276.5662
21207	302.31845
21208	315.02026
21209	270.85907
21210	161.95743
21211	311.5749
21212	338.85144
21213	313.33282
21214	314.73837
21215	287.50522
21216	253.95842
21217	216.28133
21218	314.60425
21219	301.0645
21220	322.0682
21221	333.96857
21222	298.6161
21223	307.3778
21224	300.91656
21225	308.45566
21226	317.77887
21227	315.71014
21228	332.66608
21229	300.33694
21230	329.966
21231	310.80927
21232	293.08466
21233	324.30084
21234	307.60983
21235	286.46088
21236	320.5436
21237	186.9985
21238	310.42783
21239	307.0743
21240	289.33447
21241	326.73328
21242	302.66476
21243	266.55933
21244	310.68143
21245	296.8373
21246	335.24976
21247	210.18906
21248	334.64114
21249	322.7896
21250	264.98337
21251	312.0495
21252	333.1148
21253	325.03214
21254	295.5541
21255	287.81754
21256	291.95517
21257	268.236
21258	292.2224
21259	260.8542
21260	331.46915
21261	270.35605
21262	256.39252
21263	337.06146
21264	313.3546
21265	307.1215
21266	339.37036
21267	306.59552
21268	172.21712
21269	310.39023
21270	287.51282
21271	317.49713
21272	305.31616
21273	319.34787
21274	306.5361
21275	270.75787
21276	336.74847
21277	328.33463
21278	329.71594
21279	281.17413
21280	263.6292
21281	311.85547
21282	339.77612
21283	335.14264
21284	310.99664
21285	306.56854
21286	302.4818
21287	273.42038
21288	294.73105
21289	322.27792
21290	301.0726
21291	327.977
21292	272.86777
21293	291.3431
21294	301.58026
21295	342.84824
21296	321.1262
21297	304.72467
21298	325.5104
21299	300.41632
21300	330.4875
21301	271.81625
21302	247.84985
21303	336.65118
21304	273.04398
21305	268.58295
21306	323.7255
21307	315.99234
21308	305.46625
21309	279.32892
21310	309.10138
21311	338.00525
21312	308.41574
21313	317.74063
21314	296.49725
21315	309.51184
21316	313.91107
21317	250.5687
21318	290.0937
21319	301.04865
21320	322.5027
21321	258.75296
21322	307.08206
21323	267.39117
21324	146.01254
21325	332.74396
21326	335.6037
21327	313.58524
21328	320.57358
21329	329.86356
21330	324.57867
21331	315.5097
21332	330.0078
21333	290.42325
21334	262.40036
21335	298.0235
21336	291.0946
21337	301.9938
21338	252.54582
21339	320.3731
21340	297.8916
21341	328.78516
21342	307.85785
21343	294.50626
21344	281.83853
21345	329.3497
21346	285.87857
21347	302.80453
21348	265.88568
21349	284.94867
21350	341.98578
21351	331.78882
21352	261.06036
21353	307.3637
21354	319.93582
21355	338.88937
21356	276.13962
21357	269.93954
21358	325.88153
21359	321.14267
21360	258.71017
21361	303.91037
21362	298.95612
21363	301.18805
21364	294.46826
21365	307.25772
21366	294.39352
21367	313.21683
21368	322.95795
21369	329.21198
21370	325.4278
21371	305.46198
21372	301.32294
21373	301.96964
21374	261.37485
21375	331.61603
21376	286.14
21377	334.1967
21378	327.55997
21379	244.91011
21380	323.95868
21381	306.72662
21382	306.42017
21383	312.36102
21384	331.0558
21385	331.20828
21386	312.98492
21387	316.38257
21388	308.44537
21389	270.55942
21390	285.10797
21391	341.7162
21392	318.9457
21393	321.09344
21394	302.86627
21395	324.54462
21396	266.90067
21397	321.86456
21398	270.53058
21399	245.50879
21400	313.63037
21401	244.82202
21402	331.68033
21403	303.28928
21404	322.11774
21405	319.7269
21406	324.6152
21407	314.50797
21408	314.26376
21409	309.67172
21410	317.3025
21411	296.3426
21412	293.13687
21413	269.9683
21414	296.50714
21415	334.86505
21416	296.31943
21417	313.53375
21418	263.82193
21419	310.17416
21420	292.61227
21421	276.50098
21422	328.42862
21423	309.64624
21424	266.29532
21425	315.7088
21426	273.59537
21427	266.13507
21428	337.25873
21429	250.36572
21430	140.27132
21431	328.07895
21432	322.0169
21433	287.0768
21434	334.27063
21435	319.7877
21436	258.47467
21437	322.3318
21438	294.6126
21439	302.9395
21440	270.81888
21441	300.48016
21442	326.8007
21443	281.41913
21444	258.75748
21445	313.10403
21446	340.32944
21447	290.55682
21448	320.16382
21449	282.2396
21450	291.51434
21451	273.71088
21452	299.16144
21453	262.4571
21454	317.73538
21455	322.18124
21456	325.35968
21457	303.74332
21458	316.19705
21459	321.75354
21460	333.82144
21461	337.47192
21462	316.47775
21463	250.33142
21464	349.66226
21465	257.73947
21466	331.49802
21467	255.49097
21468	316.17572
21469	267.956
21470	283.08542
21471	313.06152
21472	281.06854
21473	319.273
21474	324.53265
21475	284.60165
21476	323.1438
21477	94.63207
21478	270.89093
21479	313.54492
21480	293.10248
21481	315.42355
21482	300.3531
21483	301.14432
21484	293.3625
21485	338.2281
21486	265.50943
21487	319.014
21488	309.01456
21489	321.027
21490	330.19043
21491	303.14014
21492	327.27734
21493	281.04352
21494	296.8377
21495	340.58344
21496	309.17508
21497	260.96988
21498	268.57037
21499	278.88068
21500	330.98798
21501	304.23404
21502	280.33746
21503	286.00482
21504	322.1695
21505	312.49814
21506	332.03378
21507	334.6721
21508	258.6663
21509	316.241
21510	262.17752
21511	333.79752
21512	286.73
21513	306.8055
21514	327.34674
21515	316.1092
21516	265.35925
21517	295.88004
21518	299.76074
21519	268.05197
21520	324.56934
21521	331.07672
21522	320.1376
21523	312.87262
21524	270.0564
21525	279.73972
21526	261.67596
21527	266.98907
21528	313.79547
21529	319.3719
21530	258.2237
21531	301.5694
21532	263.37686
21533	296.2911
21534	342.09967
21535	318.2224
21536	302.33917
21537	283.354
21538	307.10562
21539	313.95795
21540	261.85004
21541	317.27853
21542	292.03204
21543	276.6057
21544	286.7158
21545	305.60626
21546	336.04788
21547	310.7071
21548	270.00677
21549	313.35587
21550	333.75626
21551	299.36017
21552	304.50134
21553	270.6778
21554	274.21152
21555	309.28613
21556	345.778
21557	306.62
21558	242.4356
21559	325.99365
21560	321.99664
21561	289.57278
21562	288.40997
21563	294.63596
21564	318.71304
21565	277.60187
21566	334.60223
21567	295.58337
21568	284.93158
21569	270.51297
21570	244.50977
21571	325.3647
21572	314.12872
21573	318.7367
21574	312.7395
21575	267.1014
21576	301.68427
21577	307.41162
21578	304.78168
21579	317.36676
21580	297.20355
21581	276.1518
21582	269.09506
21583	305.81366
21584	301.89056
21585	268.66714
21586	264.6464
21587	316.29224
21588	238.42175
21589	282.17554
21590	309.44946
21591	259.15707
21592	337.2591
21593	315.75146
21594	295.95395
21595	255.6354
21596	324.53378
21597	282.5648
21598	298.3451
21599	282.38947
21600	280.99896
21601	300.06628
21602	313.82367
21603	290.75076
21604	286.56607
21605	205.08694
21606	323.95587
21607	328.83463
21608	316.03815
21609	231.78891
21610	242.06682
21611	300.3294
21612	316.2464
21613	258.34384
21614	216.43828
21615	311.56122
21616	288.57947
21617	339.2583
21618	311.43274
21619	303.57376
21620	282.79117
21621	248.93826
21622	277.03625
21623	282.9063
21624	240.78386
21625	265.87085
21626	333.14053
21627	328.97455
21628	299.6053
21629	245.85408
21630	299.0815
21631	288.58527
21632	296.32922
21633	309.54535
21634	267.85773
21635	302.4684
21636	323.33353
21637	303.98798
21638	314.10916
21639	334.0401
21640	262.33035
21641	284.65634
21642	316.0959
21643	213.6047
21644	262.78687
21645	308.05035
21646	312.28687
21647	320.76324
21648	323.57602
21649	319.63858
21650	306.33307
21651	307.2519
21652	291.248
21653	338.73892
21654	294.1017
21655	335.89648
21656	302.89587
21657	323.24576
21658	302.08197
21659	321.37512
21660	305.51685
21661	334.92947
21662	304.51517
21663	184.0171
21664	309.5324
21665	312.9745
21666	297.8664
21667	315.4361
21668	260.72018
21669	295.8338
21670	324.01727
21671	267.75262
21672	231.69487
21673	327.55017
21674	315.41464
21675	290.3308
21676	262.04852
21677	295.3375
21678	326.56958
21679	328.54684
21680	290.07315
21681	307.40472
21682	303.9101
21683	276.35782
21684	327.21695
21685	303.44656
21686	317.515
21687	295.4004
21688	312.7209
21689	296.39075
21690	283.03583
21691	302.72357
21692	304.38446
21693	318.50543
21694	241.58594
21695	266.4245
21696	302.5255
21697	313.51987
21698	272.5362
21699	337.46362
21700	327.0431
21701	337.62244
21702	262.67233
21703	255.19382
21704	292.644
21705	302.33575
21706	286.57437
21707	295.95938
21708	314.69843
21709	293.40424
21710	260.50754
21711	319.16513
21712	309.23676
21713	313.13193
21714	268.08838
21715	328.57544
21716	288.35394
21717	292.33942
21718	326.1074
21719	320.16324
21720	236.7438
21721	273.43683
21722	302.71176
21723	333.08356
21724	249.70752
21725	319.81534
21726	311.94946
21727	332.3764
21728	277.48462
21729	320.83316
21730	275.7874
21731	303.47327
21732	271.06305
21733	252.5039
21734	286.5398
21735	294.07428
21736	333.25635
21737	300.06317
21738	228.30228
21739	283.31357
21740	308.49902
21741	320.2741
21742	315.35352
21743	289.83096
21744	194.20546
21745	256.37213
21746	298.97385
21747	304.70587
21748	314.80927
21749	292.62912
21750	322.8725
21751	279.0546
21752	297.04486
21753	293.29596
21754	323.40057
21755	245.26758
21756	267.7182
21757	215.90552
21758	295.50235
21759	303.2354
21760	320.49933
21761	285.1858
21762	317.29584
21763	340.66122
21764	328.38922
21765	329.48065
21766	295.03333
21767	298.38788
21768	314.73883
21769	291.25476
21770	240.96402
21771	265.14642
21772	317.9732
21773	286.1297
21774	293.87744
21775	295.91156
21776	301.36618
21777	286.3452
21778	270.80075
21779	314.54324
21780	299.15915
21781	322.54825
21782	337.98227
21783	328.66187
21784	310.9
21785	306.17053
21786	316.56897
21787	308.96027
21788	323.6395
21789	302.12903
21790	318.4511
21791	261.8396
21792	282.2942
21793	173.04202
21794	260.21313
21795	318.4488
21796	308.92606
21797	250.2636
21798	323.1253
21799	334.7298
21800	283.33423
21801	316.6459
21802	312.13824
21803	294.28384
21804	305.05145
21805	271.20615
21806	298.24094
21807	315.13284
21808	307.89807
21809	269.4278
21810	256.15582
21811	312.50644
21812	310.0208
21813	298.2732
21814	290.932
21815	258.1009
21816	307.73508
21817	270.28177
21818	324.5066
21819	298.4312
21820	297.11212
21821	246.92216
21822	324.5545
21823	303.7496
21824	294.40564
21825	202.70767
21826	314.96832
21827	251.07874
21828	296.99957
21829	317.84064
21830	321.91354
21831	313.22092
21832	247.8625
21833	247.10323
21834	202.2756
21835	308.67862
21836	317.96817
21837	284.29428
21838	318.9407
21839	299.75092
21840	307.51874
21841	290.60873
21842	318.20923
21843	334.07336
21844	263.31506
21845	305.86603
21846	306.63196
21847	299.4129
21848	280.33246
21849	313.06595
21850	291.7332
21851	269.85892
21852	288.61334
21853	242.73184
21854	314.9648
21855	294.1719
21856	309.21808
21857	318.52722
21858	322.51837
21859	297.28714
21860	309.23898
21861	257.6796
21862	296.34964
21863	284.07367
21864	285.41406
21865	298.2711
21866	300.23654
21867	261.3038
21868	313.95142
21869	304.48138
21870	330.1371
21871	306.65027
21872	294.1063
21873	286.54602
21874	325.01047
21875	297.60812
21876	292.3458
21877	291.74353
21878	328.426
21879	308.43887
21880	300.05582
21881	211.35583
21882	320.5655
21883	288.50098
21884	327.44238
21885	293.56982
21886	316.6469
21887	310.93237
21888	311.37567
21889	158.98679
21890	331.31668
21891	269.914
21892	325.43777
21893	334.19754
21894	329.73218
21895	214.09436
21896	290.64206
21897	300.43027
21898	327.886
21899	321.6913
21900	249.16167
21901	311.23984
21902	309.98834
21903	320.65277
21904	317.47192
21905	326.14227
21906	321.01395
21907	159.60764
21908	298.83426
21909	315.32834
21910	277.58014
21911	232.84146
21912	302.7057
21913	266.19907
21914	313.72644
21915	303.0022
21916	52.72912
21917	282.26663
21918	294.45236
21919	259.90234
21920	308.95737
21921	315.46243
21922	323.4538
21923	329.1126
21924	303.23633
21925	311.84735
21926	313.14395
21927	334.5585
21928	311.34155
21929	278.1119
21930	276.29462
21931	332.66437
21932	326.99176
21933	312.98276
21934	324.1219
21935	291.72443
21936	307.5161
21937	267.07526
21938	285.15002
21939	309.02014
21940	317.10992
21941	327.85703
21942	321.29257
21943	308.72934
21944	293.34357
21945	270.72095
21946	307.07907
21947	326.82755
21948	320.32404
21949	284.62347
21950	262.5645
21951	313.21033
21952	263.2216
21953	261.0069
21954	296.83563
21955	321.75082
21956	283.23407
21957	322.96713
21958	284.7998
21959	286.75214
21960	242.00208
21961	296.79355
21962	325.3691
21963	276.8613
21964	298.95428
21965	296.93082
21966	290.82184
21967	288.1245
21968	301.15518
21969	149.40154
21970	312.0291
21971	311.8181
21972	277.21426
21973	319.28055
21974	332.69684
21975	313.07794
21976	275.37967
21977	307.2087
21978	256.63486
21979	324.36438
21980	262.67148
21981	283.06674
21982	232.70515
21983	313.8974
21984	268.48575
21985	300.1341
21986	300.06976
21987	315.72733
21988	287.61823
21989	316.6612
21990	315.87494
21991	296.8654
21992	287.10858
21993	316.58035
21994	330.1025
21995	278.16998
21996	326.56366
21997	334.687
21998	304.37033
21999	289.57654
22000	252.36166
22001	260.89014
22002	307.0076
22003	291.13727
22004	336.31787
22005	263.49057
22006	311.98212
22007	294.10864
22008	283.93015
22009	282.7986
22010	263.11484
22011	313.1883
22012	305.67358
22013	304.28168
22014	299.5403
22015	285.53818
22016	302.5369
22017	333.3414
22018	281.22244
22019	281.02023
22020	304.4357
22021	315.0212
22022	264.3306
22023	192.61499
22024	300.2614
22025	300.61407
22026	305.3751
22027	312.64355
22028	287.00723
22029	231.32878
22030	332.9896
22031	303.61456
22032	290.2921
22033	302.50195
22034	306.95328
22035	295.97452
22036	300.15195
22037	333.03033
22038	312.5212
22039	307.80533
22040	324.3863
22041	236.11568
22042	281.2311
22043	324.09637
22044	321.2375
22045	337.11182
22046	265.90436
22047	319.44006
22048	301.8087
22049	290.7785
22050	244.9697
22051	243.89839
22052	248.65605
22053	319.20444
22054	255.77127
22055	333.08344
22056	305.47305
22057	334.19943
22058	290.53137
22059	316.18878
22060	326.12558
22061	274.82117
22062	304.6209
22063	300.6516
22064	300.8123
22065	260.3418
22066	333.5352
22067	296.53143
22068	303.60938
22069	319.95694
22070	304.3715
22071	320.65732
22072	307.36606
22073	326.31372
22074	307.43933
22075	312.83984
22076	311.96747
22077	317.51727
22078	325.6844
22079	310.1136
22080	290.6775
22081	333.4074
22082	310.39005
22083	298.56467
22084	266.6127
22085	304.26553
22086	278.33704
22087	325.5127
22088	256.47418
22089	299.8938
22090	312.0462
22091	273.14362
22092	289.5343
22093	320.45923
22094	279.0517
22095	317.05304
22096	305.67554
22097	303.13672
22098	251.221
22099	305.03888
22100	322.00238
22101	294.26117
22102	287.90762
22103	320.8239
22104	306.32202
22105	301.5739
22106	326.06772
22107	279.3965
22108	245.39973
22109	309.8598
22110	245.1023
22111	313.19778
22112	294.1761
22113	311.56363
22114	305.04004
22115	326.3298
22116	330.3646
22117	310.6544
22118	295.5397
22119	306.6261
22120	319.06693
22121	273.63705
22122	302.45007
22123	261.33963
22124	296.2727
22125	307.78305
22126	276.85474
22127	277.5078
22128	323.5364
22129	306.7917
22130	279.2897
22131	312.56805
22132	320.16293
22133	320.51117
22134	302.56454
22135	320.27313
22136	164.8243
22137	311.31213
22138	311.3118
22139	327.11932
22140	228.97058
22141	253.83127
22142	251.06595
22143	327.33563
22144	310.26334
22145	273.22345
22146	282.87897
22147	255.88193
22148	338.1645
22149	249.76189
22150	276.26672
22151	322.3005
22152	316.90768
22153	309.76984
22154	286.29807
22155	267.81067
22156	329.91754
22157	279.82526
22158	281.52087
22159	326.0348
22160	319.5251
22161	306.93106
22162	307.73355
22163	219.29819
22164	278.99265
22165	302.8891
22166	339.9613
22167	323.54724
22168	313.20596
22169	328.9549
22170	315.31094
22171	332.75238
22172	227.99817
22173	302.88345
22174	292.36142
22175	305.51196
22176	302.9631
22177	315.12555
22178	294.5622
22179	267.15994
22180	293.04877
22181	305.5074
22182	273.90588
22183	291.39514
22184	318.20496
22185	314.07993
22186	314.34457
22187	309.26797
22188	237.15799
22189	270.00635
22190	251.15088
22191	285.8362
22192	306.47888
22193	330.9375
22194	308.88776
22195	332.65683
22196	312.7443
22197	328.52844
22198	281.01022
22199	266.9679
22200	226.47539
22201	279.67404
22202	253.73795
22203	311.78745
22204	293.69012
22205	208.8182
22206	305.42026
22207	309.1026
22208	310.91095
22209	272.91357
22210	287.46136
22211	308.62692
22212	249.19246
22213	328.6793
22214	250.53389
22215	284.69354
22216	265.72617
22217	308.94415
22218	327.36124
22219	327.82318
22220	300.16864
22221	299.66418
