	log_likelihood
1869	25.526089
1870	26.326452
1871	26.806293
1872	24.797329
1873	26.86822
1874	26.892365
1875	26.339691
1876	26.718912
1877	24.019495
1878	24.395397
1879	26.200726
1880	25.914429
1881	26.505747
1882	26.652369
1883	28.36887
1884	28.040644
1885	26.701645
1886	27.978327
1887	26.975842
1888	26.62412
1889	25.366085
1890	25.36699
1891	27.389963
1892	27.063217
1893	26.751074
1894	26.121939
1895	28.329716
1896	25.577991
1897	25.82063
1898	25.670568
1899	26.688503
1900	26.558918
1901	26.256607
1902	26.091724
1903	27.072018
1904	26.810379
1905	27.291187
1906	26.691442
1907	26.785053
1908	27.784857
1909	26.553839
1910	26.541632
1911	27.075125
1912	27.334904
1913	27.103848
1914	28.36292
1915	25.165686
1916	26.07114
1917	27.911121
1918	25.79837
1919	26.604675
1920	27.455444
1921	26.693813
1922	26.486246
1923	27.073725
1924	26.260086
1925	25.8897
1926	25.89715
1927	27.685312
1928	24.162155
1929	24.863686
1930	27.560242
1931	28.309315
1932	27.642399
1933	26.452093
1934	27.50272
1935	26.519308
1936	25.169918
1937	25.858932
1938	25.91033
1939	27.607075
1940	26.55502
1941	25.654322
1942	24.637821
1943	26.366032
1944	26.264984
1945	27.402319
1946	28.971024
1947	26.307123
1948	26.330256
1949	25.022963
1950	26.16811
1951	25.645985
1952	26.67091
1953	26.275452
1954	26.098333
1955	25.595385
1956	25.891068
1957	26.410542
1958	25.535975
1959	26.094128
1960	27.870365
1961	26.448298
1962	28.094248
1963	25.71883
1964	24.641596
1965	26.168707
1966	25.10607
1967	26.317602
1968	24.83003
1969	25.82442
1970	26.574444
1971	26.233547
1972	26.567535
1973	28.229498
1974	27.037638
1975	26.378067
1976	28.097775
1977	25.035467
1978	27.104233
1979	26.328562
1980	26.586212
1981	25.934734
1982	26.34842
1983	26.49052
1984	26.622736
1985	27.123377
1986	26.215088
1987	26.620844
1988	25.237387
1989	26.627625
1990	26.90508
1991	26.957443
1992	26.11375
1993	26.167181
1994	26.447226
1995	25.958538
1996	26.385773
1997	25.956171
1998	26.52084
1999	28.074957
2000	8.735259
2001	-2.212198
2002	-3.344607
2003	-2.887732
2004	5.944261
2005	-7.8872786
2006	-0.53718144
2007	1.2116812
2008	6.303504
2009	-6.0489173
2010	0.54166704
2011	-2.8779151
2012	2.210545
2013	8.472295
2014	4.2234025
2015	12.283728
2016	0.3962577
2017	-2.1441932
2018	2.5096977
2019	1.0500554
2020	-0.665778
2021	6.69275
2022	18.09409
2023	9.505664
2024	-4.3510437
2025	-11.629049
2026	-0.9350632
2027	4.010278
2028	1.7251724
2029	-1.2264161
2030	5.256074
2031	3.7482867
2032	-5.251048
2033	9.300351
2034	6.334139
2035	13.570444
2036	-3.2493908
2037	-0.88898516
2038	11.850947
2039	10.3414135
2040	-9.074843
2041	3.603344
2042	-3.344458
2043	0.38890666
2044	-1.136803
2045	-1.1103072
2046	13.188863
2047	3.498694
2048	0.09223838
2049	12.970535
2050	9.524154
2051	16.289822
2052	0.7308591
2053	-3.7143543
2054	17.629227
2055	17.50108
2056	4.7465453
2057	11.513114
2058	-3.003409
2059	18.791325
2060	12.440405
2061	21.592844
2062	0.28061923
2063	1.6612715
2064	9.186747
2065	2.627293
2066	-0.99656117
2067	13.181561
2068	8.575457
2069	11.594921
2070	16.796074
2071	17.624582
2072	0.32015333
2073	-0.6192733
2074	-7.208907
2075	-3.8280296
2076	2.1303782
2077	2.1023843
2078	6.944551
2079	14.5738125
2080	-4.1654043
2081	0.62983453
2082	3.9822853
2083	4.286255
2084	16.480642
2085	0.7529453
2086	1.0885754
2087	-8.807688
2088	10.50396
2089	8.343326
2090	-4.0461664
2091	13.609678
2092	4.314387
2093	-0.57101357
2094	-6.174873
2095	-1.4896886
2096	12.054399
2097	-6.929818
2098	-7.419591
2099	-0.5178624
2100	11.919337
2101	0.12569423
2102	8.749128
2103	3.7999241
2104	2.9731088
2105	7.6568556
2106	8.163657
2107	9.727923
2108	2.7520642
2109	5.1870317
2110	5.1595783
2111	14.759888
2112	2.6791272
2113	6.7011886
2114	9.311332
2115	4.883516
2116	11.998355
2117	2.83634
2118	7.6901007
2119	11.991789
2120	18.010105
2121	26.520275
2122	18.873474
2123	5.774108
2124	6.1432533
2125	-0.14902945
2126	3.1032205
2127	-8.526373
2128	0.7394041
2129	-2.3009484
2130	8.17523
2131	4.8416286
2132	5.1841445
2133	0.29821965
2134	0.114006855
2135	21.499613
2136	8.208456
2137	1.3741882
2138	-5.552283
2139	-7.0697417
2140	0.256711
2141	11.003819
2142	-1.1327384
2143	9.016278
2144	2.089845
2145	14.437236
2146	-4.1159816
2147	23.165186
2148	4.671827
2149	15.029966
2150	-4.781855
2151	-11.613798
2152	0.16542749
2153	16.691803
2154	1.701223
2155	2.2428672
2156	2.8955607
2157	21.49911
2158	16.104013
2159	5.8098
2160	5.6635666
2161	20.86914
2162	-4.048698
2163	-5.244833
2164	0.14565954
2165	1.6077101
2166	-2.6400075
2167	-6.8655624
2168	25.213236
2169	7.550124
2170	13.8792925
2171	5.9914336
2172	-5.183913
2173	10.51738
2174	6.5711336
2175	7.5124283
2176	-2.8650327
2177	2.5152426
2178	12.952578
2179	0.6826066
2180	-2.6526103
2181	-6.2675138
2182	-5.7440705
2183	-6.4227004
2184	3.691011
2185	6.175071
2186	16.999542
2187	6.2980523
2188	-1.1516314
2189	11.482275
2190	3.9922707
2191	-4.823594
2192	-0.32240266
2193	12.249556
2194	12.50366
2195	16.789932
2196	0.17483516
2197	-5.0699463
2198	-6.113198
2199	6.2147055
