	log_likelihood
1736	5.3033123
1737	5.348986
1738	5.223937
1739	5.305738
1740	5.199745
1741	5.071473
1742	5.233333
1743	5.2610755
1744	5.3108535
1745	4.9462457
1746	4.378373
1747	5.390206
1748	4.5904913
1749	4.5018597
1750	5.1510096
1751	5.18513
1752	4.9794054
1753	4.915746
1754	5.6122103
1755	5.061408
1756	5.2010217
1757	4.9659376
1758	5.111396
1759	4.557309
1760	5.189719
1761	4.7576537
1762	5.1061225
1763	4.780355
1764	5.365276
1765	5.164776
1766	4.558227
1767	5.128255
1768	4.5724382
1769	5.2520504
1770	4.986593
1771	4.9932513
1772	5.1995745
1773	4.624907
1774	4.913409
1775	5.141941
1776	5.3214374
1777	4.8436317
1778	4.986866
1779	5.3155103
1780	5.4620023
1781	5.229547
1782	5.0881386
1783	4.8575106
1784	4.713843
1785	4.9442096
1786	5.050367
1787	4.697847
1788	4.960532
1789	5.1699634
1790	5.103247
1791	4.7786307
1792	5.313506
1793	4.663149
1794	5.338627
1795	4.770917
1796	5.3020697
1797	4.439017
1798	4.9233446
1799	5.087602
1800	5.167073
1801	5.2282186
1802	4.671328
1803	5.6601977
1804	5.370124
1805	5.5615616
1806	5.232264
1807	5.3050117
1808	5.804891
1809	5.0398903
1810	5.00113
1811	5.5996943
1812	5.50718
1813	5.2066984
1814	4.9229455
1815	5.164968
1816	5.6897535
1817	4.164282
1818	3.9107888
1819	5.5490007
1820	4.795059
1821	5.5245047
1822	5.1568246
1823	5.156064
1824	5.5127754
1825	5.303514
1826	5.2425146
1827	4.5640135
1828	4.7812066
1829	4.9882116
1830	5.0983906
1831	5.587068
1832	5.5265207
1833	5.802531
1834	4.9072547
1835	4.8632936
1836	4.613058
1837	5.711013
1838	4.5810137
1839	5.6418524
1840	3.7888641
1841	5.4044046
1842	4.81281
1843	5.261106
1844	5.3967314
1845	4.0874414
1846	5.4903593
1847	5.8134933
1848	5.4038363
1849	4.9775243
1850	4.6634226
1851	5.172576
1852	4.436349
1853	4.796956
1854	5.7990966
1855	4.961936
1856	5.6155877
1857	5.519002
1858	5.192345
1859	4.2251754
1860	4.3124366
1861	5.5693884
1862	5.2512264
1863	4.479874
1864	4.92356
1865	5.0447073
1866	5.0528364
1867	5.080947
1868	4.873681
1869	5.3117585
1870	5.629651
1871	5.8159547
1872	5.4846168
1873	5.3450494
1874	5.15025
1875	5.6632
1876	5.566345
1877	5.4969788
1878	5.506405
1879	5.344346
1880	5.3079653
1881	5.774793
1882	4.809529
1883	5.001058
1884	4.6292696
1885	5.04274
1886	5.485965
1887	5.404603
1888	5.122101
1889	5.664431
1890	5.4289947
1891	5.769381
1892	4.739694
1893	5.8631644
1894	5.421027
1895	5.1957526
1896	5.7392855
1897	4.6098785
1898	5.1243587
1899	5.191869
1900	5.533254
1901	5.1393814
1902	5.39289
1903	5.071311
1904	5.4356446
1905	4.775258
1906	4.707177
1907	4.608795
1908	5.8659077
1909	4.609579
1910	5.174753
1911	5.8015223
1912	5.4499526
1913	5.7912774
1914	5.17048
1915	5.491147
1916	5.170867
1917	5.553022
1918	5.15091
1919	5.2966704
1920	5.703765
1921	5.2602105
1922	4.792325
1923	5.357547
1924	4.5534806
1925	3.982573
1926	5.226217
1927	5.36431
1928	5.4027987
1929	5.8283796
1930	5.334239
1931	5.5934134
1932	4.944781
1933	5.381753
1934	5.549004
1935	4.8345847
1936	5.2760224
1937	4.2483206
1938	5.3859434
1939	5.726178
1940	4.3854194
1941	5.4462214
1942	5.709259
1943	5.4867544
1944	5.278118
1945	5.308844
1946	4.4805217
1947	5.8323083
1948	5.8311434
1949	4.9520884
1950	5.478283
1951	5.8258142
1952	5.0772257
1953	5.068458
1954	4.2169585
1955	5.312616
1956	5.2526383
1957	5.006515
1958	5.0566015
1959	4.613546
1960	4.598425
1961	5.290895
1962	4.343411
1963	4.273801
1964	5.555211
1965	4.9103193
1966	5.15746
1967	5.2268915
1968	5.6163955
1969	5.2545395
1970	5.9835973
1971	5.4197583
1972	5.525061
1973	5.116416
1974	5.747976
1975	5.591114
1976	5.3120832
1977	5.4705834
1978	4.7640085
1979	5.526744
1980	5.578495
1981	5.8949614
1982	5.868689
1983	5.7896423
1984	5.387418
1985	5.3282886
1986	5.5716147
1987	5.3733015
1988	5.702792
1989	5.4869895
1990	5.601016
1991	4.5495024
1992	5.7838583
1993	5.660403
1994	5.426625
1995	4.7507186
1996	4.929965
1997	5.766442
1998	5.6912003
1999	5.6067376
2000	1.2956653
2001	0.9991978
2002	-0.8899854
2003	-0.38107428
2004	0.04052981
2005	0.49148902
2006	0.34672406
2007	1.0903702
2008	1.1247051
2009	-1.1031681
2010	-0.17958358
2011	0.7754829
2012	0.40777916
2013	1.570232
2014	0.3351739
2015	1.6220562
2016	0.8240673
2017	1.1385279
2018	0.30752513
2019	0.4971699
2020	0.63185394
2021	1.4017206
2022	0.5781926
2023	1.8444589
2024	0.63624084
2025	-0.2963606
2026	0.63798285
2027	0.34790748
2028	-0.068348154
2029	0.14184871
2030	0.22222908
2031	2.5327077
2032	0.11146565
2033	0.62652344
2034	0.21611388
2035	-0.2458659
2036	0.7474311
2037	-0.28730816
2038	1.5317216
2039	1.5346136
2040	0.028350467
2041	1.0416203
2042	-0.59772843
2043	1.8131462
2044	0.37572977
2045	0.8815533
2046	3.3536777
2047	1.1357417
2048	0.40818158
2049	1.7371191
2050	2.0537019
2051	3.3306534
2052	1.8113655
2053	-0.40359002
2054	3.3966002
2055	-0.3997279
2056	1.6646782
2057	1.1894
2058	0.8029888
2059	3.0056891
2060	1.6638889
2061	4.1878567
2062	0.91921675
2063	-0.10316813
2064	0.91721094
2065	0.8039625
2066	1.408365
2067	2.2694926
2068	0.5775684
2069	2.5215144
2070	2.270054
2071	3.3336768
2072	0.45223528
2073	-0.16518192
2074	-0.92708
2075	0.91619855
2076	0.23625764
2077	0.1200424
2078	1.1457914
2079	3.1173947
2080	-0.7356685
2081	0.13018635
2082	1.5190573
2083	-0.5111504
2084	2.88729
2085	1.8109459
2086	1.7517805
2087	0.20675834
2088	1.6404186
2089	0.9168658
2090	0.7103713
2091	2.976323
2092	2.024555
2093	0.93819904
2094	0.55675
2095	1.4730042
2096	1.5053087
2097	-1.1598356
2098	-1.1705625
2099	0.23905785
2100	1.3867528
2101	0.6626035
2102	0.9107853
2103	1.1382973
2104	1.6682394
2105	1.295749
2106	1.0957954
2107	1.0176529
2108	0.9160374
2109	1.7923965
2110	0.7789734
2111	2.3543465
2112	0.7461405
2113	0.49610716
2114	0.71427596
2115	1.1945069
2116	2.144486
2117	0.88097495
2118	1.2304994
2119	1.7689819
2120	3.8417344
2121	4.3475456
2122	2.9625916
2123	2.7268238
2124	0.488015
2125	0.56026906
2126	-0.88811934
2127	-1.5949242
2128	1.3982025
2129	1.6737591
2130	0.86306554
2131	0.95128614
2132	0.91592896
2133	0.65958726
2134	0.96275985
2135	4.1594377
2136	0.5402607
2137	1.8556271
2138	0.45787796
2139	0.28445703
2140	1.5371754
2141	2.8025424
2142	1.0692798
2143	2.93049
2144	0.5869596
2145	1.8754342
2146	0.9865743
2147	4.337377
2148	1.6679859
2149	2.5510802
2150	1.062149
2151	0.3237549
2152	0.6245912
2153	2.371614
2154	0.9433441
2155	2.141743
2156	-0.30721086
2157	3.343169
2158	4.200405
2159	1.8831991
2160	1.6846088
2161	3.7214744
2162	0.41084084
2163	0.51460934
2164	0.44275814
2165	0.34013653
2166	0.74001265
2167	0.07145268
2168	3.8200707
2169	0.6959142
2170	2.7681394
2171	0.92699444
2172	-0.6561218
2173	1.149969
2174	2.4693954
2175	1.2824674
2176	0.8132292
2177	0.64558923
2178	1.8456163
2179	0.2036334
2180	1.236305
2181	0.6508283
2182	0.35545892
2183	0.38417494
2184	1.1282446
2185	2.5797148
2186	3.488135
2187	0.9647643
2188	-0.25368804
2189	1.7178152
2190	-0.030568987
2191	0.6654502
2192	1.1986082
2193	1.4319242
2194	1.8724943
2195	1.9481138
2196	0.44633883
2197	0.74141914
2198	1.132272
2199	1.7832283
