	log_likelihood
1454	241.03304
1455	151.64603
1456	273.15045
1457	253.17046
1458	321.1294
1459	327.8309
1460	274.4616
1461	295.72507
1462	211.25021
1463	288.38446
1464	272.83502
1465	304.12485
1466	90.89557
1467	275.32397
1468	247.41763
1469	285.223
1470	299.85364
1471	308.70688
1472	318.9248
1473	217.9043
1474	284.8486
1475	299.08344
1476	239.58939
1477	276.81845
1478	218.64099
1479	308.23828
1480	291.40228
1481	136.67778
1482	134.51064
1483	266.13815
1484	283.9595
1485	300.26868
1486	308.81982
1487	284.51617
1488	257.98706
1489	304.11304
1490	282.4533
1491	283.5191
1492	290.07965
1493	219.41379
1494	228.34634
1495	221.03032
1496	264.4551
1497	253.69687
1498	304.15848
1499	236.67862
1500	295.48758
1501	269.21997
1502	305.6003
1503	285.11804
1504	337.00253
1505	317.97784
1506	316.427
1507	303.39322
1508	269.21802
1509	318.4035
1510	258.7225
1511	251.25667
1512	216.98495
1513	318.53827
1514	227.01895
1515	286.1277
1516	304.75873
1517	302.50348
1518	289.06683
1519	289.04205
1520	316.89655
1521	291.0346
1522	305.3802
1523	263.68024
1524	313.74847
1525	197.17685
1526	150.09358
1527	313.61115
1528	277.0712
1529	271.18488
1530	242.78862
1531	267.4594
1532	232.121
1533	293.36334
1534	275.23502
1535	261.16547
1536	280.03433
1537	291.34537
1538	268.06918
1539	323.85846
1540	272.21103
1541	287.98944
1542	312.76276
1543	133.25421
1544	265.65155
1545	256.5451
1546	211.78853
1547	238.50008
1548	301.2565
1549	332.09686
1550	306.77942
1551	314.68237
1552	319.05194
1553	314.68283
1554	277.55722
1555	268.18427
1556	326.29218
1557	293.7399
1558	220.37907
1559	305.14487
1560	313.1433
1561	281.0643
1562	260.15927
1563	246.87265
1564	212.47205
1565	286.43866
1566	297.618
1567	315.10132
1568	302.74283
1569	259.06613
1570	223.11124
1571	292.83942
1572	303.0047
1573	259.38876
1574	290.94418
1575	302.4849
1576	284.21655
1577	290.85977
1578	255.96408
1579	290.57687
1580	298.70575
1581	294.2791
1582	202.46552
1583	328.55145
1584	291.18842
1585	308.96246
1586	176.90912
1587	313.85852
1588	283.75305
1589	317.0468
1590	221.31694
1591	315.44293
1592	250.63261
1593	269.58438
1594	280.90683
1595	310.83292
1596	315.24127
1597	271.36533
1598	155.80386
1599	297.66254
1600	301.6131
1601	290.771
1602	226.727
1603	305.80756
1604	296.43036
1605	287.9444
1606	288.70612
1607	247.89763
1608	174.39207
1609	296.5997
1610	300.6766
1611	300.6967
1612	120.20046
1613	311.13727
1614	271.28214
1615	294.17194
1616	304.7301
1617	268.79703
1618	329.208
1619	278.73553
1620	247.6375
1621	280.4489
1622	329.31952
1623	275.69843
1624	261.56732
1625	310.79047
1626	237.6171
1627	310.44318
1628	339.87347
1629	228.39359
1630	308.19434
1631	251.50984
1632	214.8964
1633	289.48248
1634	283.13672
1635	313.3248
1636	303.56647
1637	262.68094
1638	259.13635
1639	298.06448
1640	260.71927
1641	266.55328
1642	274.3497
1643	231.94662
1644	293.92877
1645	249.58707
1646	297.09283
1647	322.20023
1648	294.449
1649	295.29852
1650	287.3169
1651	237.01245
1652	327.67154
1653	248.76709
1654	279.7192
1655	224.13828
1656	304.54068
1657	265.00043
1658	317.03656
1659	255.78445
1660	281.5061
1661	284.86322
1662	279.52124
1663	314.76175
1664	326.8024
1665	223.1188
1666	283.5614
1667	266.9322
1668	282.204
1669	318.7797
1670	297.44916
1671	255.44585
1672	301.62997
1673	274.25046
1674	306.13336
1675	296.71686
1676	270.15625
1677	263.23105
1678	312.1859
1679	218.62422
1680	260.56683
1681	301.31485
1682	123.99741
1683	292.65857
1684	97.75
1685	309.76263
1686	319.59973
1687	249.12859
1688	306.46136
1689	87.4238
1690	103.816246
1691	309.5812
1692	23.021315
1693	321.31076
1694	305.7378
1695	279.30307
1696	311.3362
1697	266.4527
1698	200.30069
1699	291.222
1700	254.20764
1701	254.02502
1702	252.0761
1703	319.12354
1704	247.24963
1705	227.85327
1706	311.24304
1707	296.96768
1708	217.96994
1709	262.86908
1710	324.0084
1711	278.19086
1712	284.1896
1713	283.32312
1714	275.93115
1715	267.3467
1716	83.796936
1717	269.85648
1718	312.9942
1719	243.15271
1720	215.92496
1721	241.84286
1722	281.47842
1723	311.74146
1724	313.4366
1725	310.27502
1726	228.66367
1727	292.67123
1728	317.2866
1729	308.12918
1730	220.3106
1731	305.74997
1732	303.42767
1733	222.8425
1734	295.36636
1735	258.18814
1736	302.48138
1737	315.94284
1738	263.59494
1739	251.09492
1740	318.0056
1741	260.2574
1742	296.55472
1743	276.6575
1744	304.6614
1745	295.6198
1746	237.84155
1747	304.6139
1748	288.12827
1749	228.0314
1750	284.73306
1751	317.064
1752	326.34512
1753	170.18802
1754	133.10342
1755	219.30505
1756	317.92917
1757	293.74646
1758	296.68732
1759	297.79797
1760	209.57133
1761	312.6951
1762	322.93848
1763	299.46268
1764	277.83362
1765	262.7172
1766	158.50801
1767	297.26898
1768	285.53888
1769	302.9719
1770	236.72847
1771	314.69824
1772	184.3363
1773	292.15668
1774	321.49152
1775	273.5966
1776	298.9499
1777	269.75684
1778	251.34268
1779	246.74028
1780	288.60394
1781	213.97063
1782	285.99176
1783	308.1541
1784	300.56815
1785	299.42377
1786	323.44147
1787	243.20699
1788	256.71222
1789	310.29156
1790	298.1247
1791	260.0566
1792	299.7144
1793	300.8672
1794	271.32404
1795	303.26776
1796	298.66882
1797	301.3974
1798	274.58783
1799	304.38248
1800	333.60156
1801	304.65717
1802	316.6898
1803	263.25476
1804	290.0026
1805	290.11142
1806	309.40533
1807	281.18246
1808	188.81917
1809	223.9794
1810	208.66121
1811	302.38434
1812	289.57257
1813	313.62427
1814	276.18353
1815	315.85046
1816	276.37714
1817	227.09879
1818	275.88998
1819	307.97446
