	z_coordinate_0	z_coordinate_1
495	-5.57088	-11.456477
496	-6.4812055	9.674091
497	5.719464	-2.7962823
498	-6.2366257	8.767521
499	-1.6043578	4.5877614
500	-4.691428	-12.42119
501	3.4757833	4.0451093
502	0.37590882	-2.5217714
503	1.978037	-2.8609629
504	1.2627778	-2.1091952
505	-0.29424074	-1.8616729
506	-9.43257	-0.21091393
507	-6.0320315	-11.017399
508	2.0827491	-2.1657295
509	-0.14336368	-2.1208987
510	-1.4818971	4.669334
511	-6.812642	9.028875
512	-0.49596235	-1.4254507
513	1.6981654	-1.7025027
514	1.0164397	-2.143948
515	11.349929	8.298397
516	0.04703909	11.1194935
517	1.524993	-2.0583565
518	0.83846056	-2.4943728
519	1.3948464	-2.2371778
520	-1.2959372	12.395352
521	3.729373	4.0002027
522	1.3825519	-1.7706194
523	1.4312533	-2.834416
524	-8.964408	0.42697912
525	-9.367717	-0.340004
526	1.5348611	-1.7551403
527	-5.6998763	8.741576
528	1.4608189	-2.0809884
529	-1.1890519	0.7961892
530	2.2155883	-1.850864
531	-5.990741	8.186803
532	0.23890212	-2.0400124
533	-9.362478	0.660396
534	-0.64132917	11.310698
535	2.2417128	13.661112
536	1.9028498	-3.7961323
537	-6.888366	-12.075052
538	-0.39161548	-1.8283886
539	0.38920507	-2.3989756
540	-6.603495	8.953136
541	1.3286192	-1.0779537
542	0.11120401	-2.2894032
543	-4.6026983	-12.480652
544	0.4380023	-2.1363058
545	-6.450165	-11.203001
546	3.6785598	3.8621192
547	-5.407542	-10.196585
548	1.8282105	-1.972183
549	0.1729782	-2.1244183
550	-5.5810876	-11.231467
551	1.2280836	-0.88424784
552	1.805551	-1.9842775
553	0.19848755	-1.5889913
554	7.5409904	11.068089
555	2.6655478	0.33459947
556	0.064882845	-2.105278
557	0.5995697	-2.0077674
558	0.20734465	-1.8940732
559	-6.4060407	-11.169439
560	-0.25877318	-1.7526417
561	-6.747973	-12.176271
562	-4.937658	8.073873
563	0.040932745	-2.5846086
564	-6.034207	9.007597
565	0.6577251	-3.248828
566	0.74600327	-1.8254306
567	0.27616975	-1.7711995
568	0.3703565	-1.9795241
569	-6.5456386	-12.148307
570	-0.25821343	-2.132436
571	0.2896221	-2.1377964
572	-6.6764607	8.662886
573	0.7878362	-2.2304287
574	-9.779059	-0.15095913
575	-5.9410663	7.027488
576	-5.3356614	-11.723719
577	2.2264366	-2.7623668
578	-5.5088267	8.690273
579	7.4379435	5.356557
580	-6.181799	8.83704
581	11.797536	6.476602
582	2.666597	2.8689547
583	0.3747652	-2.1627154
584	3.747694	4.2383475
585	0.18065485	-0.72646
586	3.1373734	0.5366416
587	-6.6419177	8.895203
588	-6.5132523	8.74078
589	3.634768	3.6760535
590	0.12011859	-1.5945926
591	0.8902129	-1.4837111
592	0.8958857	-2.1314516
593	-0.15510565	10.106111
594	3.4014468	3.3914502
595	0.31630674	10.767361
596	0.9423208	-2.0139968
597	-8.996779	-0.35228202
598	1.7783589	-1.2607129
599	1.2313681	-2.4016678
600	1.6557229	6.967269
601	6.5801654	10.821468
602	0.400525	-1.9979998
603	-9.602434	-0.54293567
604	-9.411083	-0.2667993
605	1.0745056	-1.9675627
606	-7.296587	-3.5339181
607	2.6911526	-0.9444964
608	7.4356055	5.3069806
609	1.5791385	-1.8174603
610	2.1250365	-2.439209
611	0.38022172	-1.6990377
612	0.66567874	4.9231877
613	-6.1460776	-11.934416
614	-0.49401	-2.18145
615	0.84897435	-1.7851776
616	-8.724254	-0.5844114
617	6.4875116	11.674374
618	0.12391816	-2.6329348
619	3.8725433	4.153975
620	1.9740977	-2.0528955
621	3.688406	3.8587403
622	3.7749531	3.914672
623	0.9353514	-2.3772979
624	7.7004294	5.0313277
625	1.1523923	-1.6812553
626	0.6039754	-2.0742493
627	-6.1400285	-12.300445
628	0.9878851	-1.3705177
629	-9.508607	-0.51184076
630	2.3752716	-2.162973
631	-9.543859	-0.2219958
632	1.5305638	-2.403048
633	0.9976635	-2.3462605
634	-0.36215886	-2.4162025
635	-6.6620455	-11.141911
636	-5.0031924	7.6765256
637	-6.209171	8.882204
638	-0.028161317	-2.2697573
639	-2.2765307	4.111194
640	2.8441634	13.26296
641	-5.7441072	-11.8549595
642	0.49263778	-2.0031974
643	0.5083842	-1.3668156
644	-5.46631	-11.670816
645	1.0572243	-2.9010983
646	-0.44574586	-1.9864116
647	1.1828494	-1.3744
648	-5.8648067	-9.615944
649	0.17026675	-2.0746605
650	7.9338784	4.7590914
651	2.2368152	-2.6586032
652	-6.633844	-10.872968
653	2.017116	-1.1608416
654	7.8434567	4.9928718
655	0.055280775	-3.0065513
656	-5.574781	8.991306
657	-6.4074435	8.206716
658	-0.38693944	-1.6400797
659	0.38496488	-0.7845437
660	1.9205372	-1.4870691
661	1.4877034	-1.9320344
662	3.8013492	4.180327
663	-6.173528	-12.397709
664	0.52163994	-2.203383
665	1.2707392	-2.181911
666	-8.852418	-0.32116333
667	-0.47802588	-1.940983
668	11.49438	1.0025721
669	13.353824	-8.930295
670	3.596542	4.007835
671	7.356892	5.049722
672	-8.856357	0.1483086
673	0.30670527	-1.2754798
674	2.5310204	-2.444457
675	2.3222919	-1.4751704
676	-6.0151944	8.716785
677	-0.28933868	-1.3808318
678	0.71786886	-1.7972695
679	1.6766598	-1.8581836
680	4.128621	3.6609235
681	-0.7200198	-1.8610852
682	2.564865	13.609591
683	0.26622325	-1.8162038
684	3.7415636	4.100903
685	11.506522	-1.1415881
686	0.16311547	-1.392108
687	3.4019349	-2.78091
688	-6.8645396	9.259861
689	-2.1965733	3.820877
690	-5.6303687	-11.196362
691	11.808558	8.603029
692	12.186748	1.13158
693	-9.5218725	-0.8141731
694	12.317399	-7.6678724
695	3.6268263	4.2026896
696	-9.1012945	-0.5428227
697	-0.41919413	-1.704663
698	0.31742647	-2.1181219
699	0.91645765	-1.1139841
700	-9.292206	-0.4709826
701	3.7761378	3.650976
702	0.68655896	-2.3825612
703	3.6799278	3.9128935
704	0.628278	-2.0677464
705	1.1146384	-2.1979449
706	-6.199607	9.0680275
707	-6.4296045	8.282738
708	7.098969	12.234961
709	1.3447485	-2.7459562
710	0.8801209	-2.6962702
711	0.2502442	-0.6781484
712	1.4971443	-0.36154142
713	0.8591167	-1.5994956
714	-0.13224879	-1.8673394
715	-2.4340043	3.9137397
716	4.529992	-1.2404456
717	0.88700914	-1.6119365
718	3.9388864	4.0072474
719	0.33383754	-2.0890152
720	1.829241	-2.8611774
721	0.95122755	-2.0015805
722	2.6110017	-2.6554163
723	-7.7752986	-2.3788533
724	-5.7805996	-11.835453
725	1.7344453	6.843236
726	1.6068506	-2.1465833
727	-1.5460355	4.279137
728	1.0390627	-1.4233412
729	2.0605724	-1.662771
730	0.4721197	-2.4141273
731	-9.464341	-1.3695993
732	-0.2919924	-1.6258583
733	-0.06653732	-1.8693589
734	-4.971501	-12.384763
735	-5.2670593	-9.455757
736	-7.2811627	9.043774
737	12.029584	1.5918305
738	-9.496724	-0.4913163
739	-0.24834564	-1.1750162
740	-2.1807027	4.3989987
741	7.7448993	5.024558
742	-6.1486416	9.069093
743	3.4820175	3.9210536
744	1.9504558	-1.845737
745	0.74922276	-1.138151
746	4.4389844	-1.262789
747	-0.3414763	-2.6285067
748	1.9608552	-2.4319656
749	1.127775	-1.5019696
750	-0.40910915	-2.5326667
751	2.2532322	13.489613
752	0.54289675	-1.7795943
753	1.7280962	6.411916
754	1.260282	-1.2137401
755	3.2254958	4.2363906
756	1.7083838	-1.4300083
757	-0.16014612	-1.7345201
758	3.671169	4.0158057
759	2.3247828	-2.236663
760	-1.4885458	-1.9664927
761	1.9854048	-0.88732374
762	1.1575878	-2.5986643
763	-9.961022	1.4274471
764	5.5202165	-3.0680623
765	3.7485583	3.9258556
766	-9.961984	0.46346942
767	-5.5763593	-12.031078
768	0.119598836	-1.5442134
769	0.58891064	-1.3584995
770	-0.503338	-2.3739624
771	11.113947	7.806225
772	10.9490595	7.0862393
773	-3.572075	2.3403704
774	-0.13021204	-2.392064
775	1.501873	-1.595995
776	-5.8261943	-12.002309
777	-0.73792267	-2.4239774
778	-6.1782193	-11.446516
779	-2.064815	4.694224
780	0.339624	-2.3742752
781	2.608132	-2.3379493
782	0.49312645	-2.4672043
783	-0.062604696	-1.7992082
784	6.675709	12.031321
785	-4.732014	-11.1397705
786	11.292726	1.3920561
787	0.34669954	-2.266459
788	-5.7143564	8.221089
789	0.23229378	-2.7011788
790	3.255662	4.642039
791	-8.767144	-0.17425212
792	-6.1345057	8.571746
793	-7.2735677	-3.5696473
794	7.2326646	5.15028
795	-2.026545	4.5287805
796	6.2508082	11.277918
797	2.0611854	-1.3024731
798	3.0897439	-1.585018
799	1.3036599	-2.4450364
800	-0.68284047	-2.5229988
801	0.12600678	-2.4251933
802	-7.5177283	-3.2201376
803	2.4890919	-1.2487149
804	-6.9762917	8.775309
805	4.2598605	-2.4221883
806	3.536919	4.0425367
807	-9.352764	-0.57637334
808	3.0153785	-2.2639663
809	-8.462132	-0.3803036
810	0.84510386	-1.4759958
811	0.69765675	-1.3923628
812	-6.6761203	-13.417545
813	3.6919723	3.7910655
814	1.2060982	-1.2072098
815	1.0383472	-1.2219555
816	3.1045945	-1.8436121
817	7.4216695	5.360295
818	-8.854125	-0.37950978
819	-6.0056167	-10.293894
820	-5.8215766	8.690477
821	1.6376108	-2.1880162
822	0.71411204	-2.3719037
823	-2.5980725	1.9964347
824	6.5199113	11.341701
825	-7.5103645	0.78901714
826	0.023895204	-1.3467829
827	-0.56436634	-1.743547
828	1.0611318	-1.4740428
829	-1.0808606	4.3197083
830	0.33723935	-1.1880281
831	-6.2658715	-10.72833
832	-0.51676285	-1.7342327
833	0.88658357	-3.869565
834	-0.13923123	11.469757
835	11.401853	9.016832
836	0.56528825	-1.2297852
837	7.3282	4.9656377
838	-8.963679	-0.16582903
839	-0.5778055	-1.8181562
840	0.7965287	-0.98931
841	8.92681	-2.2590938
842	-0.48990944	-1.5745839
843	0.50641555	-2.365618
844	-6.03397	-10.625393
845	0.38710874	9.818768
846	-1.2731686	-2.0324156
847	-0.3211964	-2.1292646
848	1.6938386	-1.3250508
849	3.7514267	4.0103817
850	1.1298317	-1.6223764
851	3.9788413	4.206
852	0.7792496	-1.9743321
853	-6.4809403	8.262638
854	-0.4783915	-1.4919518
855	1.8438822	-1.2816606
856	2.9544194	-1.7538984
857	-0.46151242	-1.8252361
858	-9.0475	0.49949637
859	-2.1879108	4.630713
860	-1.7008096	4.4766507
861	-6.467889	-10.449759
862	2.9779658	-3.0585508
863	2.3731005	-2.9240637
864	0.11037877	-0.8825892
865	-0.573048	-1.3249147
866	-0.6346048	-1.8136845
867	2.5215106	-1.7220895
868	-0.46666273	-2.4500246
869	-6.8316603	8.741696
870	6.5410724	11.558395
871	-0.35195437	-1.6423031
872	6.2756867	10.454979
873	1.8354192	-1.3775338
874	-1.1232307	-2.904384
875	-6.545853	8.75778
876	1.152157	-2.1099186
877	7.557195	10.87886
878	-9.288865	-0.29231468
879	-1.9619372	4.21991
880	1.6892878	-2.1835155
881	1.4231267	-1.5992802
882	0.3602905	-1.6595871
883	-2.1522408	3.8862743
884	-0.06175515	-2.3687334
885	-5.8296046	-11.417485
886	-9.465719	-0.17291209
887	-8.699525	0.08207532
888	-6.6150465	-11.092294
889	-1.9405732	4.346345
890	1.8275411	-1.921023
891	-9.640609	-0.12244261
892	1.4484879	-1.0794975
893	0.43201676	11.094251
894	2.0330439	-1.6714112
895	10.173337	7.066794
896	-6.376537	-11.050365
897	1.002772	-0.05634979
898	-6.021683	8.840683
899	-6.631404	8.506077
900	2.6856391	-2.6911933
901	-9.420753	-0.9156331
902	6.557979	11.193504
903	-5.7809696	-11.203429
904	-2.792149	4.9012012
905	-5.622224	-12.286732
906	0.6143602	-1.0815766
907	-0.56319916	-1.4004717
908	1.6032649	7.0730042
909	-0.5378083	-1.3383231
910	1.0656509	-0.7628424
911	-6.7186337	8.460154
912	3.5899525	3.9962935
913	0.901145	-1.9232476
914	2.2442617	-1.5737178
915	11.213672	8.836934
916	6.5776467	11.504899
917	1.1204287	-0.74053496
918	6.5372047	10.974897
919	-2.2851477	4.1621747
920	5.614048	-2.2228115
921	-2.352598	3.6004286
922	-8.914649	0.13473025
923	3.7506545	3.9132102
924	2.7739375	-2.6830523
925	8.331623	1.876539
926	-1.1892227	-13.641218
927	3.634375	4.0902605
928	1.2975148	-1.0026683
929	-5.8766103	8.786863
930	6.6151185	11.389547
931	-2.4721677	4.38842
932	-0.17985654	-1.7368158
933	-2.0033784	4.3066764
934	1.1474178	-2.180683
935	7.099442	10.675536
936	-1.0032514	-1.6269467
937	-0.44018963	-1.4191382
938	1.8823055	-1.6784021
939	-5.1484222	-9.584742
940	1.4385474	-2.4880629
941	-9.277564	-0.5865403
942	7.691796	4.7473664
943	0.27221477	-1.0396247
944	1.3700203	-3.0333579
945	0.76328325	-2.1369026
946	11.949607	1.5109546
947	0.7636578	-2.249007
948	7.5234685	5.156879
949	-9.589888	-0.43655947
950	1.2288879	-1.9910223
951	-0.06070414	-1.7633134
952	-6.2970223	-9.58094
953	0.40556535	-1.602396
954	-0.3231021	-1.7058591
955	1.3420594	-1.1579983
956	-6.8775725	-10.361787
957	1.0057771	-2.4165788
958	-6.3889623	8.626631
959	3.1249285	3.370256
960	7.3784585	5.281062
961	-0.10287967	-1.3649616
962	2.0691712	-2.47092
963	-5.388596	8.708952
964	-2.1207895	4.304069
965	1.3743505	-2.1055212
